brand,name,weight,price
PARK STREET DELI,"Pine Nut Hummus, 10 oz",10 oz,$2.85
APPLETON FARMS,"Spicy Gluten Free Bite Size Salami, 8 oz",8 oz,$6.95
MAMA COZZI'S PIZZA KITCHEN,"16"" Sausage Deli Pizza, 45.09 oz",45.09 oz,$7.95
APPLETON FARMS,"Gourmet Deli Selection, 6 oz",6 oz,$6.05
PRIANO,"Tri-Color Tortelloni, 9 oz",9 oz,$2.99
PRIANO,"Mushroom Tortelloni, 8.8 oz",8.8 oz,$1.99
LUNCH MATE,"Oven Roasted Turkey Breast, 1 lb",16 oz,$5.85
APPLETON FARMS,"Hickory Smoked Thick Sliced Bacon, 24 oz",24 oz,$7.49
LUNCH MATE,"Hard Salami, 8 oz",8 oz,$4.39
LUNCH MATE,"Sliced Cooked Ham, 14 oz",14 oz,$3.19
MAMA COZZI'S PIZZA KITCHEN,"Sliced Turkey Pepperoni, 5 oz",5 oz,$3.09
TUSCAN GARDEN,"Real Bacon Bits, 2.5 oz",2.5 oz,$2.05
SIMMS,"Original Summer Sausage, 16 oz",16 oz,$4.65
APPLETON FARMS,"Thick Cut Bacon, 16 oz",16 oz,$4.65
PRIANO,"Cheese Tortelloni, 8.8 oz",8.8 oz,$1.99
PRIANO,"Prosciutto Italiano, 3 oz",3 oz,$3.55
PRIANO,"Speck Italiano, 3 oz",3 oz,$3.55
APPLETON FARMS,"Thick Cut Maple Bacon, 24 oz",24 oz,$7.49
APPLETON FARMS,"Thick Cut Peppered Bacon, 24 oz",24 oz,$7.49
SIMPLY NATURE,"Organic Garlic Hummus, 8 oz",8 oz,$2.85
SIMMS,"Beef Sausage Snack Sticks, 7 oz",7 oz,$4.15
SPECIALLY SELECTED,"Panino Tray, 18 oz",18 oz,$11.65
SIMPLY NATURE,"Organic Smoked Turkey Breast, 6 oz",6 oz,$6.05
SPECIALLY SELECTED,"Sea Salt Caramel Chocolate Chunk Cookie Dough, 16 oz",16 oz,$4.09
PARK STREET DELI,"Chickpea Salad, 8 oz",8 oz,$2.75
MAMA COZZI'S PIZZA KITCHEN,"Calzone Pepperoni, 7 oz",7 oz,$2.55
MAMA COZZI'S PIZZA KITCHEN,"Calzone Four Cheese, 7 oz",7 oz,$2.55
PARK STREET DELI,"BBQ Pulled Chicken, 16 oz",16 oz,$6.59
PARK STREET DELI,"BBQ Pulled Pork, 16 oz",16 oz,$6.59
BAKE HOUSE CREATIONS,"Cinnamon Rolls with Icing, 8 count",8 ct,$2.45
APPLETON FARMS,"Premium Sliced Bacon, 16 oz",16 oz,$4.65
LUNCH MATE,"Bologna, 1 lb",16 oz,$1.65
PRIANO,"Three Cheese Tortelloni, 20 oz",20 oz,$6.45
APPLETON FARMS,"Original Gluten Free Bite Size Dry Salami, 8 oz",8 oz,$6.95
SIMMS,"Turkey Sausage Snack Sticks, 8 oz",8 oz,$4.15
SIMPLY NATURE,"Organic Uncured Beef Hot Dogs, 10 oz",10 oz,$4.75
BAKE HOUSE CREATIONS,"Jumbo Flaky Biscuits, 16 oz",16 oz,$1.99
BAKE HOUSE CREATIONS,"Jumbo Buttermilk Biscuits, 8 count",16 oz,$1.99
ALDI,"Summer Caprese Pasta Salad, 20 oz",20 oz,$5.49
MAMA COZZI'S PIZZA KITCHEN,"Cheesy Breadsticks, 18.75 oz",18.75 oz,$4.75
SIMPLY NATURE,"Organic Oven Roasted Turkey Breast, 6 oz",6 oz,$6.05
PRIANO,"Spinach and Mozzarella Ravioli, 9 oz",9 oz.,$3.29
ALDI,"Fresh & Zesty Rotini Pasta Salad, 20 oz",20 oz,$5.49
MAMA COZZI'S PIZZA KITCHEN,"12"" Uncured Pepperoni Cauliflower Crust Deli Pizza, 17 oz",17 oz,$8.79
MAMA COZZI'S PIZZA KITCHEN,"16"" Mega Meat Deli Pizza, 30.5 oz",30.5 oz,$7.95
LUNCH MATE,"Original Grilled Chicken Strips with Rib Meat, 6 oz",6 oz,$3.25
LUNCH MATE,"Southwestern Grilled Chicken Strips with Rib Meat, 6 oz",6 oz,$3.25
MAMA COZZI'S PIZZA KITCHEN,"12"" Veggie Cauliflower Crust Deli Pizza, 17.6 oz",17.6 oz,$8.79
MAMA COZZI'S PIZZA KITCHEN,"Calzone Philly Cheese Steak, 6 oz",6 oz,$2.55
APPLETON FARMS,"Salami Collection, 12 oz",12 oz,$7.15
EARTH GROWN,"Organic Extra Firm Tofu, 14 oz",14 oz,$1.75
OSCAR MAYER,"Pizza Lunchable, 10.7 oz",10.7 oz,$2.75
OSCAR MAYER,"Ham Lunchable, 9.1 oz",9.1 oz,$2.75
PARK STREET DELI,"Spinach Veggie Dip, 14 oz",14 oz,$4.65
PARK STREET DELI,"Thai-Inspired Coconut Chicken, 16 oz",16 oz.,$7.15
PARK STREET DELI,"Chicken Egg Rolls, 13.5 oz",13.5 oz,$3.85
PRIANO,"Spinach and Cheese Manicotti, 19 oz",19 oz.,$5.39
ALDI,"Deli Sliced Genoa Salami, 8 oz",8 oz,$3.19
PARK STREET DELI,"Fully Cooked Pork Burnt Ends in BBQ Sauce, 16 oz",16 oz.,$6.05
SIMPLY NATURE,"Organic Black Forest Ham, 6 oz",6 oz,$4.75
KRAKUS,"Sliced Polish Ham with Natural Juices, 16 oz",16 oz,$6.05
PARK STREET DELI,"Turkey Club Wrap, 8 oz",8 oz,$4.39
PARK STREET DELI,"Street Corn Dip, 10 oz",10 oz,$3.29
PARK STREET DELI,"Broccoli & Cheddar Hand Stuffed Chicken Breast, 16 oz",16 oz,$5.75
PARK STREET DELI,"Artichoke Spinach & Parmesan Cheese Hand Stuffed Chicken Breast, 16 oz",16 oz,$5.75
PARK STREET DELI,"Pork Egg Rolls, 13.5 oz",13.5 oz,$3.85
PARK STREET DELI,"Cheddar, Cherry Juice-Infused Dried Cranberries & Sea Salt Roasted Cashew Splits, 4.5 oz",4.5 oz,$2.75
PARK STREET DELI,"Mexicali Dip, 10 oz",10 oz,$3.29
PARK STREET DELI,"Prosciutto, Provolone Cheese and Breadsticks, 3 oz",3 oz,$2.49
ALDI,"Deli Sliced Buffalo Style Chicken Breast, 8 oz",8 oz,$3.19
PARK STREET DELI,"Buffalo Style Cauliflower Dip, 10 oz",10 oz,$4.29
BOB EVANS,"Original Refrigerated Mashed Potatoes, 24 oz",24 oz,$4.19
NATHAN'S,"Beef Hot Dogs, 12 oz",12 oz,$5.19
OSCAR MAYER,"Turkey Lunchable, 8.9 oz",8.9 oz,$2.75
MAMA COZZI'S PIZZA KITCHEN,"Buffalo Chicken Deli Calzone, 6 oz",6 oz,$2.55
PARK STREET DELI,"Cheddar, Dried Cranberries & Sea Salt Roasted Almonds Snack Pack, 4.5 oz",4.5 oz,$2.75
ALDI,"Deli Sliced Oven Classic Turkey Breast, 8 oz",8 oz,$3.19
ALDI,"Deli Sliced Honey Turkey Breast, 8 oz",8 oz,$3.19
PANERA BREAD,"Broccoli Cheddar Soup, 10 oz",10 oz,$3.55
SIMMS,"Gluten Free Garlic Summer Sausage, 16 oz",16 oz,$4.65
APPLETON FARMS,"Black Forest Bacon, 12 oz",12 oz,$5.49
PARK STREET DELI,"Italian Wrap, 8.2 oz",8.2 oz,$4.39
PARK STREET DELI,"Macaroni & Cheese, 20 oz",20 oz,$3.25
PARK STREET DELI,"Pepper Jack, Raisins & Honey Roasted Peanuts, 4.5 oz",4.5 oz,$2.75
ALDI,"Deli Sliced Honey Ham, 8 oz",8 oz,$3.19
PARK STREET DELI,"Roasted Chile and Pepper Jack Cauliflower Dip, 10 oz",10 oz,$4.29
PARK STREET DELI,"Genoa Salami, Provolone Cheese and Breadsticks, 3 oz",3 oz,$2.49
OSCAR MAYER,"Nacho Lunchable, 10.7 oz",10.7 oz,$2.75
PARK STREET DELI,"Chicken Fajita, 16 oz",16 oz.,$6.05
PARK STREET DELI,"Dill Veggie Dip, 14 oz",14 oz,$4.65
ALDI,"Black Forest Ham with Natural Juices, 8 oz",8 oz,$3.19
PARK STREET DELI,"Hawaiian Style Chicken, 16 oz",16 oz.,$7.15
PARK STREET DELI,"Atomic Spicy Pickles, 32 fl oz",32 fl oz,$3.85
PILLSBURY,"Crescent Rolls, 8 count",8 oz,$3.29
PARK STREET DELI,"Pineapple Poblano Fresh Guacamole, 10 oz",10 oz,$2.99
PARK STREET DELI,"Southwest Fresh Guacamole, 10 oz",10 oz,$2.99
ALDI,"Chunky Guacamole, 15 oz",15 oz,$4.95
ALDI,"Classic Guacamole, 15 oz",15 oz,$4.95
ALDI,"Spicy Guacamole, 15 oz",15 oz,$4.95
PARK STREET DELI,"Pickle Hummus, 8 oz",8 oz,$2.19
PARK STREET DELI,"Caramelized Onion Hummus, 8 oz",8 oz,$2.19
PRIANO,"Italian Sausage Ravioli, 18 oz",18 oz,$6.05
PRIANO,"Mushroom Ravioli, 18 oz",18 oz,$6.05
PARK STREET DELI,"Mild Cheddar Cheese and Beef Sausage Bites, 4.5 oz",4.5 oz,$3.55
PARK STREET DELI,"Cheddar Cheese and Honey Brown Sugar Turkey Sausage Bites, 4.5 oz",4.5 oz,$3.55
PARK STREET DELI,"Colby Jack Cheese and Turkey Sausage Bites, 4.5 oz",4.5 oz,$3.55
PARK STREET DELI,"Mashed Cauliflower, 16 oz",16 oz,$5.19
PRIANO,"Hot Genoa & Hot Provolone, 2.5 oz",2.5 oz,$3.19
PRIANO,"Genoa Salami & Provolone, 2.5 oz",2.5 oz,$3.19
PRIANO,"Parma Salami & Smoked Provolone, 2.5 oz",2.5 oz,$3.19
ALDI,"Rotisserie Style Pulled Chicken, 16 oz",16 oz,$8.79
PRIANO,"Mushroom Tortelloni, 8.8 oz",8.8 oz,$1.99
PRIANO,"Ricotta Spinach Ravioli, 8.8 oz",8.8 oz,$1.99
MAMA COZZI'S PIZZA KITCHEN,"16"" Pepperoni Deli Pizza, 41 oz",41.59 oz,$7.59
ALDI,"Italian Trio - Genoa, Pepperoni, Provolone, 18 oz",18 oz,$8.29
ALDI,"Italian Trio - Hot Ham, Pepperoni, Provolone, 18 oz",18 oz,$8.29
PARK STREET DELI,"Heat & Serve Cheese Kolaches, 16 oz",16 oz,$6.99
MAMA COZZI'S PIZZA KITCHEN,"Chocolate Chunk Pizza Cookie, 9 oz",9 oz,$4.39
PARK STREET DELI,"Heat & Serve Jalapeno Kolaches, 16 oz",16 oz,$6.99
PARK STREET DELI,"Pepperoni Charcuterie Snack, 3 oz",3 oz,$2.49
PARK STREET DELI,"Salami Charcuterie Snack, 3 oz",3 oz,$2.49
PARK STREET DELI,"Antipasti, 7 oz",7 oz,$3.09
PARK STREET DELI,"Dill Pickle Chips, 32 fl oz",32 fl oz,$3.85
PRIANO,"Sausage Tortelloni, 9 oz",9 oz,$2.99
SUKHI'S,"Chicken Coconut Curry, 15 oz",15 oz,$8.99
SUKHI'S,"Chicken Tikka Masala, 15 oz",15 oz,$8.99
SPECIALLY SELECTED,"Chocolate Chip Cookies, 16 oz",16 oz.,$4.09
CHOMPS,"Original Beef Chomplings Mini Sticks, 6 count",3 oz,$7.15
MAMA COZZI'S PIZZA KITCHEN,"16"" Cheese Deli Pizza, 39.1 oz",39.1 oz,$6.45
PARK STREET DELI,"Sirloin Steak Tips With Chimichurri Sauce, 16 oz",16 oz,$9.89
SIMPLY NATURE,"Organic Honey Ham, 6 oz",6 oz,$4.75
FREMONT FISH MARKET,"Flake Style Imitation Crab Meat, 16 oz",16 oz,$3.75
ALDI,"Mustard Potato Salad, 16 oz",16 oz,$2.99
ALDI,"Original Potato Salad, 32 oz",32 oz,$4.29
ALDI,"Coleslaw, 30 oz",30 oz,$4.29
PARK STREET DELI,"Smoked Turkey & Cheese Lunch Kit, 2.9 oz",2.9 oz,$2.19
PARK STREET DELI,"Uncured Ham & Cheese Lunch Kit, 2.9 oz",2.9 oz,$2.19
PARK STREET DELI,"Tzatziki with Pretzels, 3.5 oz",3.5 oz,$1.19
PARK STREET DELI,"Original Hummus with Pretzels, 3.5 oz",3.5 oz,$1.19
PARK STREET DELI,"Red Pepper Hummus with Pretzels, 3.5 oz",3.5 oz,$1.19
ALDI,"Steakhouse Potato Salad, 16 oz",16 oz,$3.65
PARK STREET DELI,"Taboule Salad, 7 oz",7 oz,$2.75
PARK STREET DELI,"Chimichurri Salsa, 14 oz",14 oz,$2.09
PARK STREET DELI,"Gluten Free-Vegan Guacamole Avocado Verde, 10 oz",10 oz,$2.99
REGGANO,"Dill Pasta Salad Kit, 7.1 oz",7.1 oz,$1.65
REGGANO,"Chipotle Pasta Salad Kit, 7.1 oz",7.1 oz,$1.65
REGGANO,"Elote Pasta Salad Kit, 7.1 oz",7.1 oz,$1.65
PARK STREET DELI,"Tortelloni Pasta with Mozzarella Pearls Salad Kit, 28 oz",28 oz,$9.89
PARK STREET DELI,"Gluten Free Sweet Chili Mango Dip, 10 oz",10 oz,$3.29
PARK STREET DELI,"Gluten Free Pineapple Jalapeno Dip, 10 oz",10 oz,$3.29
APPLETON FARMS,"Canadian Bacon, 6 oz",6 oz,$3.25
MAMA COZZI'S PIZZA KITCHEN,"Buffalo Style Chicken Dip Deli Pizza, 17.66 oz",17.66 oz,$6.99
PARK STREET DELI,"Spinach Artichoke Dip, 10 oz",10 oz,$3.29
PARK STREET DELI,"Jalapeno Artichoke Dip, 10 oz",10 oz,$3.29
PARK STREET DELI,"Lobster Roll Dip, 10 oz",10 oz,$3.29
PARK STREET DELI,"Crab Rangoon Dip, 10 oz",10 oz,$3.29
FREMONT FISH MARKET,"Leg Style Imitation Crab Meat, 16 oz",16 oz,$3.75
CHOMPS,"Chomplings Original Sea Salt, 3 oz",3 oz,$7.15
PARK STREET DELI,"Pesto Pasta Salad Kit, 28 oz",28 oz,$9.89
PARK STREET DELI,"Fried Pickle & Ranch Dip, 10 oz",10 oz,$3.29
PARK STREET DELI,"Caramelized Onion & Bacon, 10 oz",10 oz,$3.29
PARK STREET DELI,"Vegan Gluten Free Pineapple Jalapeno Hummus, 8 oz",8 oz,$2.19
APPLETON FARMS,Uncured Honey Quarter Boneless Sliced Ham,2.1 lb,$9.43
APPLETON FARMS,"Fajita Chicken Strips, 16 oz",16 oz,$5.89
APPLETON FARMS,"Rotisserie Chicken Strips, 16 oz",16 oz,$5.89
APPLETON FARMS,Uncured Turkey Bacon,10 oz,$3.85
