brand,name,weight,price
PURAQUA,"Strawberry Lemonade Flavored Water, 33.8 fl oz",33.8 fl oz,$0.89
BARISSIMO,"Fair Trade Breakfast Blend Medium Roast Coffee Pods, 12 count",12 ct,$5.05
BARISSIMO,"Fair Trade Decaf Breakfast Blend Medium Roast Coffee Pods, 12 count",12 ct,$5.05
SIMPLY NATURE,"Organic Honduran Whole Bean Medium Roast Coffee, 12 oz",12 oz,$9.15
PURAQUA,"Peach Sparkling Flavored Water, 33.8 fl oz",33.8 fl oz,$0.85
BENNER,"Sweet Black Iced Tea - 6 pack, 16 fl oz bottle",6 x 16 fl oz,$6.05
BENNER,"Peach Flavored Iced Tea - 6 pack, 16 fl oz",6 x 16 fl oz,$4.79
SUMMIT,"Regular Energy Drink, 16 fl oz Can",16 fl oz,$1.65
PURAQUA,"Flavored Water Bottles - 24 pack, 16 fl oz",24 x 16 fl oz,$7.69
SIMPLY NATURE,"100% Black Cherry Plum Juice, 64 fl oz",64 fl oz,$3.29
BENNER,"Diet Peach Flavored Iced Tea - 6 pack, 16 fl oz",6 x 16 fl oz,$4.79
SIMPLY NATURE,"100% Pomegranate Plum Juice, 64 fl oz",64 fl oz,$3.29
SUMMIT,"Citrus Twist, 2 Liter Soda Bottle",2 L,$1.09
ELEVATION,"Vanilla Protein Powder, 2 lb",2 lb,$20.15
ELEVATION,"Chocolate Protein Powder, 2 lb",2 lb,$20.15
BEAUMONT,"Regular Hot Cocoa Mix, 10 count",11 oz,$2.75
BEAUMONT,"Hot Cocoa Mix with Marshmallows, 10 count",11 oz,$2.75
NATURE'S NECTAR,"Aloe Vera Mango Flavor Drink, 16.9 fl oz",16.9 fl oz,$1.09
CELSIUS,"Kiwi Guava Sparkling Drink, 12 fl oz",12 fl oz,$2.15
STOK,"Cold Brew Black Coffee Unsweetened, 48 fl oz",48 fl oz,$6.59
ELEVATION,"Chocolate Ready to Drink Protein Shake, 4 count",4 ct,$7.69
CELSIUS,"Watermelon Sparkling Drink, 12 fl oz",12 fl oz,$2.15
VITALIFE,"Elderberry Shot, 2 fl oz",2 fl oz,$1.99
BEAUMONT,"Decaffeinated Instant Coffee, 7 oz",7 oz,$5.95
SUMMIT,"Red Thunder Extra Strength Grape, 2 fl oz",2 fl oz,$1.09
GATORADE,"Fruit Punch Sports Drink - 8 pack, 20 oz bottle",8 x 20 fl oz,$8.79
GATORADE,"Glacier Cherry Sports Drink - 8 pack, 20 oz bottle",8 x 20 fl oz,$8.79
SUMMIT,"Red Thunder Extra Strength Berry, 2 fl oz",2 fl oz,$1.09
VITALIFE,"Organic Mixed Berry Kombucha, 16 fl oz",16 fl oz,$2.19
ARIZONA,"Arnold Palmer Lite Half and Half Iced Tea and Lemonde - 12 pack, 11.5 fl oz",12 x 11.5 fl oz,$5.39
PURAQUA,"Strawberry Belle Vie Sparkling Flavored Water - 12 pack, 12 fl oz",12 x 12 fl oz,$4.69
NATURE'S NECTAR,"Non Alcoholic Sparkling Red Grape Juice Cocktail, 750 ml",25.4 fl oz,$3.09
BOLTHOUSE FARMS,"Strawberry Banana Smoothie, 52 fl oz",52 fl oz,$6.59
GATORADE,"Glacier Freeze Sports Drink- 8 pack, 20 oz bottle",8 x 20 fl oz,$8.79
CELSIUS,"Orange Sparkling Drink, 12 fl oz",12 fl oz,$2.15
SUMMIT,"Ultra White Energy Drink, 16 fl oz Can",16 fl oz,$1.65
COCA-COLA,"Diet Coke Mini Cans - 6 Pack, 7.5 fl oz",6 x 7.5 fl oz,$4.39
COCA-COLA,"Sprite Mini Cans - 6 Pack, 7.5 fl oz",6 x 7.5 fl oz,$4.39
GOOD BELLY,"Pomegranate Blackberry Probiotic Juice, 32 fl oz",32 fl oz,$4.39
NATURE'S NECTAR,"Orange Peach Mango Juice Blend, 64 fl oz",64 fl oz,$3.85
CAPRI SUN,"Fruit Punch Flavored Juice Pouches, 6 fl oz, 10 count",10 x 6 fl oz,$3.85
ELEVATION,"Chocolate Meal Replacement Shake, 6 count",66 fl oz,$8.09
NATURE'S NECTAR,"Fruit Punch Juice, 59 fl oz",59 fl oz,$1.75
VITALIFE,"Organic Vitamin C Shot, 2 fl oz",2 fl oz,$1.99
MILO'S,"Famous Sweet Tea, 1 gal",128 fl oz,$4.09
LA CROIX,"Key Lime Sparkling Flavored Water - 12 pack, 12 fl oz cans",12 x 12 fl oz,$6.59
LA CROIX,"Limon Cello Sparkling Flavored Water - 12 pack, 12 fl oz cans",12 x 12 fl oz,$6.59
JARRITOS,"Mandarin Soda Bottle, 1.5 L fl oz",50.72 fl oz,$1.65
CAPRI SUN,"Strawberry Kiwi Mixed Flavored Juice Pouches, 6 fl oz, 10 count",10 x 6 fl oz,$3.85
SUMMIT,"Low Carb Energy Drink, 16 fl oz Can",16 fl oz,$1.65
GATORADE,"Cool Blue Sports Drink, 20 oz bottles, 8 pack",8 x 20 fl oz,$8.79
NATURE'S NECTAR,"Orange Strawberry Banana Juice Blend, 64 fl oz",64 fl oz,$3.85
GATORADE,"Orange Sports Drink, 20 oz bottles, 8 pack",8 x 20 fl oz,$8.79
ARIZONA,"Green Tea with Ginseng & Honey, 22 fl oz can",22 fl oz,$0.88
COCA-COLA,"Original Soda Pop, 2 Liter",2 L,$3.05
COCA-COLA,"Coca Cola, 12-Pack Soda Cans, 12 oz",12 x 12 fl oz,$8.75
COCA-COLA,"Lemon Lime Soda, 20 fl oz Bottle",20 fl oz,$2.65
PURAQUA,"Kiwi Strawberry Sparkling Flavored Frost Water, 17 fl oz",17 fl oz,$0.65
SIMPLY NATURE,"Organic 100% Gold Fusion Juice, 33.8 fl oz",33.8 fl oz,$3.95
SUMMIT,"Red Thunder Regular Strength Berry, 2 fl oz",2 fl oz,$1.09
BOLTHOUSE FARMS,"Green Goodness Smoothie, 52 fl oz",52 fl oz,$6.59
VITALIFE,"Organic Ginger Lemon Kombucha, 16 fl oz",16 fl oz,$2.19
LA CROIX,"Cranberry-Raspberry Sparkling Flavored Water - 12 pack, 12 fl oz cans",12 x 12 fl oz,$6.59
GATORADE,"Fierce Grape Sports Drink - 8 pack, 20 oz bottle",8 x 20 fl oz,$8.79
GATORADE,"Lemon Lime Sports Drink, 20 oz bottles, 8 pack",8 x 20 fl oz,$8.79
NATURE'S NECTAR,"Orange Juice From Concentrate, 1 gal",128 fl oz,$8.25
VITALIFE,"Kick it in the Ginger Shot, 2 fl oz",2 fl oz,$1.99
ELEVATION,"Vanilla Ready to Drink Protein Shake, 4 count",4 ct,$7.69
VITALIFE,"The Golden Child Turmeric Shot, 2 fl oz",2 fl oz,$1.99
HEALTH-ADE,"Passion Fruit Tangerine Kombucha, 16 fl oz",16 fl oz,$3.29
NATURE'S NECTAR,"Non Alcoholic Sparkling White Grape Juice Cocktail, 750 ml",25.4 fl oz,$3.09
HEALTH-ADE,"Pink Lady Apple Kombucha, 16 fl oz",16 fl oz,$3.29
ARIZONA,"Green Tea with Ginseng and Honey Iced Tea - 12 pack, 11.5 fl oz can",12 x 11.5 fl oz,$5.39
NATURE'S NECTAR,"Tropical Punch Juice, 59 fl oz",59 fl oz,$1.75
VITALIFE,"Strawberry Mint Probiotic Spritzer, 12 fl oz",12 fl oz,$2.55
COCA-COLA,"Cola Mini Cans - 6 Pack, 7.5 fl oz",6 x 7.5 fl oz,$4.39
ELEVATION,"Jalapeno Cheddar Protein Puffs, 2.1 oz",2.1 oz,$3.09
SUMMIT,"Paradise Energy Drink, 16 fl oz can",16 fl oz,$1.65
VITALIFE,"Pineapple Mango Probiotic Spritzer, 12 fl oz",12 fl oz,$2.55
ELEVATION,"Nacho Cheese Protein Puffs, 2.1 oz",2.1 oz,$3.09
CAPRI SUN,"Pacific Cooler Mixed Flavored Juice Pouches - 10 Pack, 6 fl oz",10 x 6 fl oz,$3.85
NATURE'S NECTAR,"Spiced Apple Cider, 64 fl oz",64 fl oz,$3.45
NATURE'S NECTAR,"100% Apple Juice - 6 count, 8 fl oz",6 x 8 fl oz,$4.29
PURAQUA,"All Natural Liquid Water Enhancer Black Cherry - 24 pack, 1.62 fl oz",1.62 fl oz,$1.99
PURAQUA,"All Natural Liquid Water Enhancer Lemonade - 24 pack, 1.62 fl oz",1.62 fl oz,$1.99
PURAQUA,"All Natural Liquid Water Enhancer Mixed Berry - 24 pack, 1.62 fl oz",1.62 fl oz,$1.99
PURAQUA,"All Natural Liquid Water Enhancer Tropical Punch - 24 pack, 1.62 fl oz",1.62 fl oz,$1.99
SUMMIT,"Red Thunder Energy Drink- 4 pack, 12 fl oz Can",48 fl oz,$3.65
PURAQUA,"Tropical Fusion Energy Liquid Water Enhancer, 1.62 fl oz",1.62 fl oz,$1.99
PURAQUA,"Acai Berry Energy Liquid Water Enhancer, 1.62 fl oz",1.62 fl oz,$1.99
PURAQUA,"Black Cherry Energy Liquid Water Enhancer, 1.62 fl oz",1.62 fl oz,$1.99
CLANCY'S,"Original Kettle Chips, 8 oz",8 oz,$1.99
BENTON'S,"Blueberry Breakfast Biscuits, 5 pack",8.8 oz,$3.59
SIMPLY NATURE,"Organic Unrefined Coconut Oil, 14 fl oz",14 oz,$5.29
FRIENDLY FARMS,"Plain Whole Milk Greek Yogurt, 32 oz",32 oz,$4.09
FREMONT FISH MARKET,"Wild Caught Frozen Pink Salmon, 16 oz",16 oz,$8.45
STONEMILL,"Parsley Flakes, 0.25 oz",0.25 oz,$1.09
BREMER,"Italian Meatballs, 32 oz",32 oz,$8.15
STONEMILL,"Garlic Powder, 3.12 oz",3.12 oz,$1.09
FRIENDLY FARMS,"Nonfat Plain Greek Yogurt, 32 oz",32 oz,$3.55
SIMPLY NATURE,"Organic Whole Wheat Spaghetti, 16 oz",16 oz,$2.09
L'OVEN FRESH,"Cinnamon Raisin Bagels, 6 count",18 oz,$2.19
STONEMILL,"Brown Gravy Mix, 0.87 oz",0.87 oz,$0.29
CASA MAMITA,"Reduced Sodium Taco Seasoning Mix, 1 oz",1 oz,$0.55
MILLVILLE,"Crispy Rice Cereal, 12 oz",12 oz,$2.15
SPECIALLY SELECTED,"Roasted Garlic Balsamic Vinaigrette Dressing, 12 fl oz",12 fl oz,$2.99
BARISSIMO,"French Dark Roast Coffee Pods, 12 count",12 ct,$5.05
TUSCAN GARDEN,"Ranch Salad Dressing and Seasoning Mix, 1 oz",1 oz,$0.65
BENTON'S,"Chocolate Chip Cookies, 13 oz",13 oz,$2.75
PARK STREET DELI,"Roasted Red Pepper Topped Hummus, 10 oz",10 oz,$2.85
,"Beer Bratwurst, 19 oz",19 oz,$4.65
BAKE SHOP,"Raspberry Strip Danish, 14 oz",14 oz,$3.75
TUSCAN GARDEN,"Italian Salad Dressing and Seasoning Mix, 0.7 oz",0.7 oz,$0.65
REGGANO,"Spaghetti, 32 oz",32 oz,$2.09
FREMONT FISH MARKET,"Medium Cooked in Shell Shrimp, 12 oz",12 oz,$7.15
REGGANO,"Ultimate Cheeseburger Cheesy Skillet Dinner Kit, 12.8 oz",12.8 oz,$2.85
FREMONT FISH MARKET,"Large Cooked Shrimp, 12 oz",12 oz,$8.25
FREMONT FISH MARKET,"Value Pack Cod Fillets, 32 oz",32 oz,$16.79
FREMONT FISH MARKET,"Flounder Fillets, 16 oz",16 oz,$6.95
PARK STREET DELI,"Spicy Hummus, 10 oz",10 oz,$2.85
PARK STREET DELI,"Olive Tapenade Hummus, 10 oz",10 oz,$2.85
PARK STREET DELI,"Spinach Parmesan Tzatziki Dip, 10 oz",10 oz,$3.29
PARK STREET DELI,"Cucumber Dill Tzatziki Dip, 10 oz",10 oz,$3.29
HAPPY FARMS,"Swiss Almond Spreadable Cheese Cup, 12.9 oz",14 oz,$4.39
SPECIALLY SELECTED,"Milk Chocolate Butter Cookies, 4.41 oz",4.41 oz,$2.75
EMPORIUM SELECTION,"Sharp Cheddar Cheese Spread, 6.5 oz",6.5 oz,$3.85
EMPORIUM SELECTION,"Garlic & Herb Gourmet Spreadable Cheese, 6.5 oz",6.5 oz,$3.85
EMPORIUM SELECTION,"Peppercorn Parmesan Cheese Spread, 6.5 oz",6.5 oz,$3.85
L'OVEN FRESH,"Pre Sliced Hot Dog Buns, 8 count",11 oz,$1.55
SEASON'S CHOICE,"Steamable Frozen Asparagus Spears, 8 oz",8 oz,$3.19
SUNDAE SHOPPE,"Mint Chocolate Chip Ice Cream, 48 fl oz",48 fl oz,$3.25
PARK STREET DELI,"Classic Hummus Single Serve Mini Cups, 6 pack",12 oz,$4.39
PARKVIEW,"Uncured Beef Franks, 15 oz",15 oz,$4.29
MILLVILLE,"Honey Graham Squares, 12 oz",12 oz,$2.49
SIMPLY NATURE,"Organic Apple Cider Vinegar, 33.8 fl oz",32 fl oz,$5.29
CHEF'S CUPBOARD,"Condensed Cream of Chicken Soup, 10.5 oz",10.5 oz,$0.79
CHEF'S CUPBOARD,"Fat Free Beef Broth, 32 oz",32 oz,$1.55
CHEF'S CUPBOARD,"Fat Free Beef Cooking Stock, 32 oz",32 oz,$1.89
SIMPLY NATURE,"Organic Low Sodium Chicken Broth, 32 oz",32 oz,$2.05
SOUTHERN GROVE,"Almond, Dark Chocolate & Cashews Trail Mix, 15 oz",15 oz,$5.39
SOUTHERN GROVE,"Sweet & Salty Trail Mix, 8 count",8 ct,$3.29
KIRKWOOD,"Chicken Breast Nuggets, 29 oz",29 oz,$5.89
SEASON'S CHOICE,"Steamable Frozen Mixed Vegetable, 12 oz",12 oz,$1.09
SEASON'S CHOICE,"Steamable Frozen Sweet Garden Peas, 12 oz",12 oz,$1.09
FREMONT FISH MARKET,"Jumbo EZ Peel Raw Shrimp, 12 oz",12 oz,$7.49
FREMONT FISH MARKET,"Jumbo Cooked Shrimp, 12 oz",12 oz,$8.79
SIMPLY NATURE,"Organic Garlic Powder, 2.5 oz",2.5 oz,$2.19
PARK STREET DELI,"Classic Single Guacamole - 6 Mini Cups, 12 oz",12 oz,$4.39
PARK STREET DELI,"Red Pepper Hummus Single Serve Mini Cups, 6 count",12 oz,$4.39
SIMPLY NATURE,"Fair Trade Organic Guatemalan Light Roast Coffee Pods, 12 count",12 ct,$5.45
BROOKDALE,"Original Sloppy Joe Sauce, 15 oz",15 oz,$1.05
PURAQUA,"Single Serve Fruit Punch Drink Mix Sticks, 10 count",10 ct,$2.15
PURAQUA,"Strawberry Hydration Drink Mix Sticks, 6 count",6 ct,$3.19
COCA-COLA,Sprite 20 fl oz,20 fl oz,$2.65
PROPEL,"Immune Support Fitness Water Variety Pack - 18 pack, 16.9 fl oz",1 each,$13.98
POPPI,"Orange Flavor Soda Can, 12 fl oz",12 fl oz,$2.19
POPPI,"Cherry Limeade Soda Can, 12 fl oz",12 fl oz,$2.19
POPPI,"Raspberry Rose Flavor Soda Can, 12 fl oz",12 fl oz,$2.19
POPPI,"Strawberry Lemon Flavor Soda Can, 12 fl oz",12 fl oz,$2.19
ALANI NU,"Alani Pink Slush Energy Drink, 12 fl oz can",12 fl oz,$2.65
VITALIFE,"Vitamin B Shot With Mixed Berries, 2 fl oz bottle",2 fl oz,$1.99
NATURE'S NECTAR,"Zero Sugar Cranberry Juice, 64 fl oz",64 fl oz,$2.85
NATURE'S NECTAR,"Zero Sugar Cranberry Grape Juice, 64 fl oz",64 fl oz,$2.85
POPPI,"Lemon Lime Poppi Prebiotic Soda - 4 pack, 12 fl oz can",4 x 12 fl oz,$8.59
NATURE'S NECTAR,"No Added Sugar 100% Pineapple Juice - 6 pack, 6 fl oz can",36 fl oz,$3.65
NATURE'S NECTAR,"Sparkling Apple Cider, 25.4 fl oz",25.4 fl oz,$3.09
PURAQUA,"Raspberry Blackberry Sparkling Water, 33.8 fl oz",33.8 fl oz,$0.85
PURAQUA,"White Grape Flavor Sparkling Water, 33.8 fl oz",33.8 fl oz,$0.85
PURAQUA,"Mandarin Orange Sparkling Water, 33.8 fl oz bottle",33.8 fl oz,$0.85
PURAQUA,"Cherry Limeade Flavored Sparkling Water, 33.8 fl oz",33.8 fl oz,$0.85
SUMMIT,"Pineapple & Starfruit Tropical Wave Energy Drink, 12 fl oz can",12 fl oz,$1.45
SUMMIT,"Peach Waves Energy Drink, 12 fl oz can",12 fl oz,$1.45
SUMMIT,"Blue Raspberry Waves Energy Drink, 12 fl oz can",12 fl oz,$1.45
CELSIUS,"Fizz Free Peach Mango Green Tea, 12 fl oz can",12 fl oz,$2.15
LA CROIX,"Strawberry Peach Flavored Sparkling Water - 12 pack, 12 fl oz can",12 x 12 fl oz,$6.59
PURAQUA,"Italian Sparkling Mineral Water, 25.4 fl oz",25.4 fl oz,$1.99
CAFE EL MORRO,"Espresso Ground Coffee, 8.8 oz",8.8 oz,$3.59
SUMMIT,"Popz Cherry Lime Flavored Prebiotic Soda, 12 fl oz can",12 fl oz,$1.65
SUMMIT,"Popz Strawberry Lemon Flavored Prebiotic Soda, 12 fl oz can",12 fl oz,$1.65
SUMMIT,"Popz Raspberry Rose Flavored Prebiotic Soda, 12 fl oz can",12 fl oz,$1.65
SUMMIT,"Popz Lemon Lime Flavored Prebiotic Soda, 12 fl oz can",12 fl oz,$1.65
PURAQUA,"Blood Orange Italian Beverage, 11.2 fl oz",11.2 fl,$0.79
ARIZONA,"Southern Style Real Brewed Sweet Tea, 22 fl oz",22 fl oz,$0.88
ARIZONA,"Arnold Palmer Ice & Lemonade Tea, 22 fl oz can",22 fl oz,$0.88
BARISSIMO,"Peppermint Mocha Iced Coffee, 64 fl oz",64 fl oz,$3.75
BENNER,"Sweet Iced Tea, 64 fl oz",64 fl oz,$2.15
BENNER,"Half & Half Tea with Lemonade Ice Tea, 64 fl oz",64 fl oz,$2.15
PURAQUA,"Berry Citrus, 12 fl oz",12 fl oz,$1.35
PURAQUA,"Tri-Berry Flavored Sparkling Water, 12 fl oz",12 fl oz,$1.35
PURAQUA,"Tropical Mixed Fruit Flavored Sparkling Water, 12 fl oz",12 fl oz,$1.35
SIMPLY NATURE,"Organic Coconut Water, 16.9 fl oz",,$2.45
BARISSIMO,"German Roasted Medium Ground Coffee, 17.6 oz",17.6 Oz,$9.35
BARISSIMO,"German Dark Roasted Ground Coffee, 17.6 oz",17.6 Oz,$9.35
PRIME HYDRATION,"Berry Freeze Hydration Drink, 16.9 fl oz",16.9 fl oz,$1.99
BENNER,"Sparkling Lemonade Frost Plus Tea, 17 fl oz",17 fl oz,$1.05
BENNER,"Raspberry Flavored Sparkling Frost Plus Tea, 17 fl oz",17 fl oz,$1.05
BENNER,"Blackberry Flavored Sparkling Frost Plus Tea, 17 fl oz",17 fl oz,$1.05
ALANI NU,"Orange Kiss Flavored Energy Drink, 12 fl oz",12 fl oz,$2.65
BARISSIMO,"Donut Store Blend Medium Roast Coffee Cups, 36 count",36 ct,$12.49
PURAQUA,"Zero Sugar White Peach Flavored Electrolyte Drink Mix Sticks, 6 count",2.75 oz,$3.65
PURAQUA,"Zero Sugar Raspberry Melon Flavored Electrolyte Drink Mix Sticks, 6 count",2.75 oz,$3.65
PURAQUA,"Zero Sugar Grape Flavored Electrolyte Drink Mix Sticks, 6 count",2.75 oz,$3.65
