brand,name,weight,price
PEANUT DELIGHT,"Natural Creamy Peanut Butter, 16 oz",16 oz,$2.15
SIMPLY NATURE,"Organic Garlic Hummus, 8 oz",8 oz,$2.85
SIMPLY NATURE,"Unsweetened Applesauce, 46 oz",46 oz,$3.49
SIMPLY NATURE,"Organic Arugula and Spinach Mix, 5 oz",5 oz,$3.19
SIMMS,"Beef Sausage Snack Sticks, 7 oz",7 oz,$4.29
FIT & ACTIVE,"Lightly Salted Rice Cakes, 4.9 oz",4.9 oz,$3.25
SPECIALLY SELECTED,"Panino Tray, 18 oz",18 oz,$10.99
SIMPLY NATURE,"Freeze Dried Fuji Apples, 1.2 oz",1.2 oz,$2.85
FRIENDLY FARMS,"Regular Small Curd Cottage Cheese, 24 oz",24 oz,$3.15
SIMPLY NATURE,"Organic Wildflower Honey, 12 oz",12 oz,$4.65
SIMPLY NATURE,"Sprouted 7 Grain Bread, 16 oz",16 oz,$3.95
LIVEGFREE,"Gluten Free Sweet Chili Brown Rice Crisps, 7 oz",7 oz,$3.15
SOUTHERN GROVE,"Pitted Dried Prunes, 18 oz",18 oz,$6.39
SIMPLY NATURE,"Organic Fruit Snacks, 12 count",9.6 oz,$5.45
SIMPLY NATURE,"Organic Extra Virgin Olive Oil, 16.9 fl oz",19.9 fl oz,$7.99
SIMPLY NATURE,"Organic Original Unsweetened Almondmilk, 64 fl oz",64 fl oz,$3.75
SIMPLY NATURE,"Organic Smoked Turkey Breast, 6 oz",6 oz,$4.69
SIMPLY NATURE,"Organic Original Beef Jerky, 2.5 oz",2.5 oz,$3.55
SIMPLY NATURE,"Organic Fat Free Chicken Bone Broth, 32 oz",32 oz,$3.55
SPECIALLY SELECTED,"Raw Honey, 24 oz",24 oz,$7.49
SIMPLY NATURE,"Creamy Almond Butter, 12 oz",12 oz,$3.55
EARTHLY GRAINS,"Parmesan Couscous, 5.9 oz",5.9 oz,$1.85
SIMPLY NATURE,"White Cheddar Puffs, 4 oz",4 oz,$3.29
DAKOTA'S PRIDE,"USDA Organic Pinto Beans, 15.5 oz Can",15 oz,$1.09
SIMPLY NATURE,"Organic Creamy Peanut Butter, 16 oz",16 oz,$4.85
SIMPLY NATURE,"Organic Yellow Corn Tortilla Chips, 11 oz",11 oz,$2.99
HAPPY FARMS,"Light Mozzarella String Cheese, 10 oz",10 oz,$3.45
SIMPLY NATURE,"Sweet Potato Chips, 7 oz",7 oz,$4.15
SIMPLY NATURE,"Fair Trade Organic Extra Bold Medium Roast Coffee Pods, 12 count",12 ct,$5.45
FIT & ACTIVE,"Caramel Corn Rice Cakes, 6.56 oz",6.56 oz,$3.25
LUNCH BUDDIES,"Original Applesauce Cups, 6 count",6 x 4 oz,$2.15
SOUTHERN GROVE,"Roasted Pepitas, 6 oz",6 oz,$2.55
SIMPLY NATURE,"Organic Fruit Punch Juice - 8 pack, 6.75 fl oz box",8 x 6.75 fl oz,$3.85
NORTHERN CATCH,"Original Chunk Light Tuna in Water Pouch, 2.5 oz",2.5 oz,$0.95
NORTHERN CATCH,"Zesty Lemon Pepper Tuna in Water Pouch, 2.5 oz",2.5 oz,$0.95
EMPORIUM SELECTION,"Feta Traditional Cheese, 8 oz",8 oz,$3.85
NORTHERN CATCH,"Sweet and Spicy Tuna in Water Pouch, 2.5 oz",2.5 oz,$0.95
SIMPLY NATURE,"Shredded Organic Mexican Cheese Blend, 6 oz",6 oz,$3.09
SIMPLY NATURE,"Organic Caesar Dressing, 12 fl oz",12 fl oz,$3.85
SIMPLY NATURE,"Organic Spring Mix, 16 oz",16 oz,$5.39
SIMPLY NATURE,"Organic Ground Cinnamon, 1.5 oz",1.5 oz,$2.19
BENTON'S,"Fig Bars, 14 oz",14 oz,$2.75
SIMPLY NATURE,"Organic 100% 7 Super Fruits Juice, 33.8 fl oz",33.8 fl oz,$3.95
FRIENDLY FARMS,"Original Unsweetened Almondmilk, 64 fl oz",64 fl oz,$2.55
SIMMS,"Turkey Sausage Snack Sticks, 8 oz",8 oz,$4.29
SIMPLY NATURE,"Organic Honduran Whole Bean Medium Roast Coffee, 12 oz",12 oz,$9.15
SIMPLY NATURE,"Organic Quinoa, 16 oz",16 oz,$3.69
SIMPLY NATURE,"Organic Aged Balsamic Dressing, 12 fl oz",12 fl oz,$3.85
SIMPLY NATURE,"Organic Poppyseed Dressing, 12 fl oz",12 fl oz,$3.85
LIVEGFREE,"Gluten Free Yellow Cake Mix, 15 oz",15 oz,$3.25
STONEMILL,"Everything Bagel Seasoning, 2.3 oz",2.3 oz,$1.99
SIMPLY NATURE,"Organic Cage Free Brown Eggs, 1 dozen",12 ct,$5.19
SIMPLY NATURE,"Organic Whole Milk Plain Greek Yogurt, 32 oz",32 oz,$6.95
SIMPLY NATURE,"Organic Whole Milk Vanilla Bean Greek Yogurt, 32 oz",32 oz,$6.95
SIMPLY NATURE,"Organic Mixed Vegetable, 10 oz",10 oz,$1.75
SIMPLY NATURE,"Frozen Organic Peas, 10 oz",10 oz,$1.75
SIMPLY NATURE,"Frozen Organic Corn, 10 oz",10 oz,$1.75
SIMPLY NATURE,"Organic Cut Green Beans, 10 oz",10 oz,$1.75
SIMPLY NATURE,"Organic Frozen Blueberries, 24 oz",24 oz,$6.85
SEASON'S CHOICE,"Frozen Berry Medley, 32 oz",32 oz,$7.89
PURAQUA,"Flavored Water Bottles - 24 pack, 16 fl oz",24 x 16 fl oz,$7.69
SIMPLY NATURE,"Organic 2% Milk, 64 fl oz",64 fl oz,$4.25
ELEVATION,"Vanilla Protein Powder, 2 lb",2 lb,$20.15
ELEVATION,"Chocolate Protein Powder, 2 lb",2 lb,$20.15
SIMPLY NATURE,"Organic Ground Turmeric, 1.37 oz",1.37 oz,$2.19
SIMPLY NATURE,"Pure Avocado Oil, 17 fl oz",17 fl oz,$7.15
SEASON'S CHOICE,"Steamable Frozen California Medley Vegetables, 12 oz",12 oz,$1.09
SIMPLY NATURE,"Organic Oil and Vinegar Dressing, 12 fl oz",12 fl oz,$3.85
EMPORIUM SELECTION,"Tomato and Basil Feta Cheese Block, 8 oz",8 oz,$3.85
SIMPLY NATURE,"Organic Oven Roasted Turkey Breast, 6 oz",6 oz,$4.69
SIMPLY NATURE,"Steamable Frozen Organic Broccoli, 10 oz",10 oz,$2.15
SIMPLY NATURE,"Steamable Frozen Organic Spinach, 10 oz",10 oz,$2.15
MAMA COZZI'S PIZZA KITCHEN,"12"" Uncured Pepperoni Cauliflower Crust Deli Pizza, 17 oz",17 oz,$9.15
LUNCH MATE,"Original Grilled Chicken Strips with Rib Meat, 6 oz",6 oz,$3.25
LUNCH MATE,"Southwestern Grilled Chicken Strips with Rib Meat, 6 oz",6 oz,$3.25
MAMA COZZI'S PIZZA KITCHEN,"12"" Veggie Cauliflower Crust Deli Pizza, 17.6 oz",17.6 oz,$9.15
FRIENDLY FARMS,"Mixed Berry Protein Blended Nonfat Greek Yogurt Cups, 4 count",4 x 5.3 oz,$4.09
EARTH GROWN,"Organic Extra Firm Tofu, 14 oz",14 oz,$1.75
ELEVATION,"Chocolate Ready to Drink Protein Shake, 4 count",4 ct,$7.69
SIMMS,"Zero Sugar Original Smoked Snack Sticks, 9.5 oz",9.5 oz,$8.05
L'OVEN FRESH,"Red Pepper Hummus Protein Wraps, 12 oz",12 oz,$3.29
SIMPLY NATURE,"Cheddar Cauliflower Crackers, 4 oz",4 oz,$2.99
VITALIFE,"Elderberry Shot, 2 fl oz",2 fl oz,$1.99
MILLVILLE,"Kids Fruit and Grain Apple Cinnamon Mini Bars, 10 count",10 ct,$4.39
ELEVATION,"Chocolate Peanut Butter Maxx Bar, 4 count",7.3 oz,$5.29
MILLVILLE,"Kids Fruit and Grain Strawberry Mini Bars, 10 count",10 ct,$4.39
FRIENDLY FARMS,"Original Oatmilk, 64 fl oz",64 fl oz,$4.39
,"Baby Peeled Carrots, 16 oz",16 oz,$0.89
SAVORITZ,"Rosemary Olive Oil Woven Wheat Crackers, 9 oz",9 oz,$2.75
,"Celery, each",1 each,$0.95
SIMPLY NATURE,"Seedtastic Organic Bread, 27 oz",27 oz,$4.65
FRIENDLY FARMS,"Vanilla Protein Blended Nonfat Greek Yogurt Cups, 4 count",4 x 5.3 oz,$4.09
VITALIFE,"Organic Mixed Berry Kombucha, 16 fl oz",16 fl oz,$2.19
SIMPLY NATURE,"Organic White Mild Cheddar Cheese Slices, 6 oz",6 oz,$3.09
SIMPLY NATURE,"Organic Raw Unsalted Cashews, 14 oz",14 oz,$8.25
SIMPLY NATURE,"Organic Black Forest Ham, 6 oz",6 oz,$4.69
ELEVATION,"Dark Chocolate Sea Salt Maxx Bar, 4 count",7.3 oz,$5.29
SIMPLY NATURE,"Organic Grass Fed 93% Lean Ground Beef, 1 lb",1 lb,$8.25
BOLTHOUSE FARMS,"Strawberry Banana Smoothie, 52 fl oz",52 fl oz,$6.59
STONEMILL,"Asiago Cheese Bagel Seasoning, 2.4 oz",2.4 oz,$1.99
SIMPLY NATURE,"Organic Roasted Salted Cashews, 14 oz",14 oz,$8.25
PARK STREET DELI,"Turkey Club Wrap, 8 oz",8 oz,$4.39
ELEVATION,"Blueberry Maxx Bar, 4 count",7.3 oz,$5.29
CLANCY'S,"Ranch Veggie Straws, 7 oz",7 oz,$3.09
SIMPLY NATURE,"Organic Butternut Squash, 10 oz",10 oz,$2.75
ELEVATION,"Chocolate Meal Replacement Shake, 6 count",66 fl oz,$8.09
SIMPLY NATURE,"Avocado Oil Cooking Spray, 4.7 fl oz",4.7 fl oz,$3.29
SIMPLY NATURE,"Organic Frozen Sweet Potatoes, 10 oz",10 oz,$2.75
ELEVATION,"Cookies 'N Cream Protein Bar, 4 count",2.05 oz,$3.85
SIMPLY NATURE,Organic Chicken Breast Strips,1.25 lb,$9.11
PARK STREET DELI,"Cheddar, Cherry Juice-Infused Dried Cranberries & Sea Salt Roasted Cashew Splits, 4.5 oz",4.5 oz,$2.85
SIMPLY NATURE,"Organic Thin Sliced Chicken Breast Fillets, per lb",1.25 lb,$8.11
VITALIFE,"Organic Vitamin C Shot, 2 fl oz",2 fl oz,$1.99
SIMPLY NATURE,"Organic Raw Cashews, 14 oz",14 oz,$8.25
PARK STREET DELI,"Prosciutto, Provolone Cheese and Breadsticks, 3 oz",3 oz,$2.65
SIMPLY NATURE,"Organic Chicken Breasts, per lb",1 lb,$5.79
MILLVILLE,"Mixed Berry Greek Yogurt Protein Chewy Granola Bars, 5 count",5 ct,$3.75
ELEVATION,"Gluten Free Cookie Dough Protein Energy Bars, 6 count",6 ct,$5.19
STONEMILL,"Jalapeno Bagel Seasoning, 2.3 oz",2.3 oz,$1.99
MILLVILLE,"Dark Chocolate Peanut Butter Protein Chewy Granola Bars, 5 count",6 ct,$2.75
ELEVATION,"Chocolate Peanut Butter High Protein Bars, 6 count",6 ct,$7.39
SIMPLY NATURE,"Organic 100% Gold Fusion Juice, 33.8 fl oz",33.8 fl oz,$3.95
SIMMS,"Zero Sugar Spicy Jalapeno Smoked Snack Sticks, 9.5 oz",9.5 oz,$8.05
MILLVILLE,"Strawberry Greek Yogurt Protein Chewy Granola Bars, 5 count",5 ct,$3.75
PARK STREET DELI,"Cheddar, Dried Cranberries & Sea Salt Roasted Almonds Snack Pack, 4.5 oz",4.5 oz,$2.85
SAVORITZ,"Cracked Pepper Woven Wheat Crackers, 9 oz",9 oz,$2.75
BOLTHOUSE FARMS,"Green Goodness Smoothie, 52 fl oz",52 fl oz,$6.59
L'OVEN FRESH,"Plain Bagel Skinny’s, 8 Bagels",13 oz,$3.29
VITALIFE,"Organic Ginger Lemon Kombucha, 16 fl oz",16 fl oz,$2.19
SIMPLY NATURE,"Organic Basil Stir in Paste, 2.8 oz",2.8 oz,$2.45
SIMPLY NATURE,"Organic Ginger Stir in Paste, 2.8 oz",2.8 oz,$2.45
PARK STREET DELI,"Italian Wrap, 8.2 oz",8.2 oz,$4.39
EGGLIFE,"Original Egg Wrap, 6 oz",6 oz,$5.49
PARK STREET DELI,"Pepper Jack, Raisins & Honey Roasted Peanuts, 4.5 oz",4.5 oz,$2.85
SIMPLY NATURE,"Graintastic Organic Bread, 27 oz",27 oz,$4.65
L'OVEN FRESH,"Pre-Sliced Bagel Skinnys, 8 count",13 oz,$3.29
L'OVEN FRESH,"Plain Protein Wraps, 12 oz",12 oz,$3.29
VITALIFE,"Kick it in the Ginger Shot, 2 fl oz",2 fl oz,$1.99
ELEVATION,"Vanilla Ready to Drink Protein Shake, 4 count",4 ct,$7.69
ELEVATION,"Gluten Free Yogurt Honey Peanut Protein Energy Bars, 6 count",6 ct,$5.19
VITALIFE,"The Golden Child Turmeric Shot, 2 fl oz",2 fl oz,$1.99
BABYBEL,"Original Mini Cheese, 6 count",4.2 oz,$4.05
STONEMILL,"Pink Salt Bagel Seasoning, 2.4 oz",2.4 oz,$1.99
PARK STREET DELI,"Genoa Salami, Provolone Cheese and Breadsticks, 3 oz",3 oz,$2.65
ELEVATION,"Chocolate Mint High Protein Bars, 6 count",6 ct,$7.39
SIMPLY NATURE,"Sea Salt Cauliflower Crackers, 4 oz",4 oz,$2.99
MILLVILLE,"Peanut, Dark Chocolate & Almond Protein Chewy Granola Bars, 5 count",6 ct,$2.75
SIMPLY NATURE,"Organic Garlic Stir in Paste, 2.8 oz",2.8 oz,$2.45
SIMPLY NATURE,"Chickpea Penne, 12 oz",12 oz,$3.45
ELEVATION,"Jalapeno Cheddar Protein Puffs, 2.1 oz",2.1 oz,$3.09
ELEVATION,"Nacho Cheese Protein Puffs, 2.1 oz",2.1 oz,$3.09
FRIENDLY FARMS,"Low Sugar Vanilla Greek Yogurt, 32 oz",32 oz,$5.49
FRIENDLY FARMS,"Low Sugar Plain Greek Yogurt, 32 oz",32 oz,$5.49
,"Atlantic Salmon Portions, per lb",1 lb,$9.49
SIMPLY NATURE,"Non GMO Grapeseed Oil Spray, 4.7 fl oz",4.7 fl oz,$3.29
SIMPLY NATURE,"Non GMO Olive Oil Spray, 4.7 fl oz",4.7 fl oz,$3.29
SIMPLY NATURE,"Chickpea Rotini, 12 oz",12 oz,$3.45
PARK STREET DELI,"Mild Cheddar Cheese and Beef Sausage Bites, 4.5 oz",4.5 oz,$3.55
PARK STREET DELI,"Cheddar Cheese and Honey Brown Sugar Turkey Sausage Bites, 4.5 oz",4.5 oz,$3.55
PARK STREET DELI,"Colby Jack Cheese and Turkey Sausage Bites, 4.5 oz",4.5 oz,$3.55
PRIANO,"Hot Genoa & Hot Provolone, 2.5 oz",2.5 oz,$3.19
PRIANO,"Genoa Salami & Provolone, 2.5 oz",2.5 oz,$3.19
PRIANO,"Parma Salami & Smoked Provolone, 2.5 oz",2.5 oz,$3.19
L'OVEN FRESH,"Keto Friendly White Bread, 14 oz",14 oz,$4.95
L'OVEN FRESH,"Keto Friendly Wheat Bread, 14 oz",14 oz,$4.95
SEASON'S CHOICE,"Steamable Frozen Broccoli Stir Fry, 12 oz",12 oz,$1.75
BREAKFAST BEST,"Buttermilk & Vanilla Protein Waffle, 13.4 oz",13.4 oz,$4.19
MILLVILLE,"Chocolate Chip Protein Pancake & Waffle Mix, 18 oz",18 oz,$3.85
PURAQUA,"Lemon Lime Hydration with Electrolyte Drink Mix, 6 count",6 ct,$3.19
PURAQUA,"Passion Fruit Hydration with Electrolyte Drink Mix, 6 count",6 ct,$3.19
SIMPLY NATURE,"Organic String Cheese, 8 oz",8 oz,$4.09
FRIENDLY FARMS,"Low Sugar Vanilla Greek Yogurt, 4 count",4 x 5.3 oz,$4.09
FRIENDLY FARMS,"Low Sugar Strawberry Greek Yogurt, 4 count",4 x 5.3 oz,$4.09
NEVER ANY!,"Country Style Breakfast Chicken Sausage, 8 oz",8 oz,$3.65
NEVER ANY!,"Apple Maple Chicken Sausage, 8 oz",8 oz,$3.65
LIVEGFREE,"Gluten Free Sea Salt Brown Rice Crisps, 7 oz",7 oz,$3.15
SIMPLY NATURE,"Organic Maple Brown Sugar Instant Oatmeal, 8 count",11.29 oz,$2.75
BURMAN'S,"Reduced Sodium Soy Sauce, 15 fl oz",15 fl oz,$1.75
BURMAN'S,"Soy Sauce, 15 fl oz",15 fl oz,$1.75
SIMPLY NATURE,"Freeze Dried Fruit, 8 count",2.1 oz,$6.05
L'OVEN FRESH,"Original Low Carb Tortillas, 8 count",12 oz,$3.75
ELEVATION,"Chocolate Chip Kid's Baked Oat Bar, 6 count",7.62 oz,$3.85
ELEVATION,"Chocolate Brownie Bar Kid's Baked Oat Bar, 6 count",7.62 oz,$3.85
EARTH GROWN,"Taco Filling, 10 oz",10 oz,$3.29
EARTH GROWN,"Southwest Burrito Bowl, 10 oz",10 oz,$3.29
EARTH GROWN,"Pad Thai, 10 oz",10 oz,$3.29
SAVORITZ,"Cheddar Cheese Crisp, 1.95 oz",1.95 oz,$2.75
SAVORITZ,"Parmesan Cheese Crisp, 1.95 oz",1.95 oz,$2.75
PARK STREET DELI,"Pepperoni Charcuterie Snack, 3 oz",3 oz,$2.65
PARK STREET DELI,"Salami Charcuterie Snack, 3 oz",3 oz,$2.65
EGGLIFE,"Garden Salsa Egg Wrap, 6 oz",6 oz,$5.49
KIND,"Gluten Free Dark Chocolate Cocoa Breakfast Protein Bars, 12 count",10.58 oz,$5.45
CHOMPS,"Original Beef Chomplings Mini Sticks, 6 count",3 oz,$7.59
LUNCH BUDDIES,"Crustless Sandwich, 8.8 oz",8.8 oz,$3.29
CHOMPS,"Chomps Original Beef Sticks, 1.15 oz",1.15 oz,$2.65
CHOMPS,"Chomps Jalapeno Beef Sticks, 1.15 oz",1.15 oz,$2.65
KIND,"Penaut Butter Banana Dark Chocolate Breakfast Protein Bars, 12 count",10.58 oz,$5.45
